price,freight_value,review_score,product_weight_g,customer_lat,customer_lng,Types of products,payment_value,seller_lat,seller_lng,volume,year,delivery_days,estimated_days
79.9,19.8,5,888.0,-16.448097063759583,-41.01595908921325,Household,99.7,-25.401775500000003,-49.22824049999999,25346.0,2017,11.0,26.0
24.99,22.06,5,150.0,-9.589271582271095,-40.425445511064936,Electronics,99.1,-22.895876357204664,-47.0791850342778,1904.0,2018,21.0,32.0
899.0,22.05,4,700.0,-21.872620417493856,-43.32746392403574,Fashion,921.05,-22.828654864562257,-47.267296160568925,2873.0,2017,17.0,27.0
139.05,23.55,5,1721.0,-20.07129297677233,-43.4077293398768,Tools,62.6,-23.468697894347372,-47.438978129410216,8820.0,2018,10.0,26.0
49.0,16.92,1,450.0,-30.155891426596973,-51.13714794448616,Fashion,131.84,-22.96338484831568,-43.03302455048608,10500.0,2017,46.0,25.0
209.8,19.36,5,3600.0,-22.01139055955482,-47.886487092764376,Tools,229.16,-23.687193239224257,-46.498261391639694,59200.0,2017,7.0,16.0
59.99,17.67,5,950.0,-22.151825919042423,-42.41811005150162,Fashion,77.66,-23.665703457960586,-46.51808196779969,17500.0,2018,6.0,24.0
7.8,3.08,5,100.0,-21.16850440882337,-47.79370519233655,Furniture,129.37,-23.60931570674486,-46.8753062213065,2400.0,2017,8.0,27.0
114.0,17.51,5,175.0,-19.881438098245752,-43.91679121149515,Fashion,131.51,-25.61138949693849,-49.36969938375004,2912.0,2018,8.0,33.0
44.0,14.1,3,250.0,-22.894212446852077,-43.71546807493222,Fashion,58.1,-23.651114842510157,-46.75521082321932,640.0,2017,6.0,22.0
168.0,15.94,4,600.0,-23.506049208479613,-46.71737739541604,Household,183.94,-25.49685252123605,-49.20902332180169,9800.0,2017,5.0,21.0
118.0,12.73,5,2300.0,-23.961812938897538,-46.34427982528125,Furniture,130.73,-23.59798552039933,-46.55547278711988,15625.0,2018,6.0,9.0
78.0,12.99,5,250.0,-21.697048432542783,-49.746439248588445,Fashion,90.99,-23.651114842510157,-46.75521082321932,640.0,2018,10.0,24.0
87.97,23.2,4,1400.0,-30.03173353621104,-51.20999096863639,Fashion,111.17,-26.491731442148883,-49.07562289508913,3600.0,2018,9.0,19.0
69.9,16.25,5,800.0,-22.151825919042423,-42.41811005150162,Household,86.15,-21.7664768468313,-48.83154737836604,23625.0,2017,12.0,25.0
299.0,14.93,5,1582.0,-22.7504260688875,-43.44143512805863,Household,313.93,-22.93125598447676,-43.17881321481337,33635.0,2017,1.0,13.0
59.9,12.76,4,500.0,-22.498182754371285,-44.12361371579433,Household,72.66,-23.014906457628143,-45.55074777537135,4500.0,2017,9.0,19.0
65.5,16.22,5,970.0,-22.882747506780664,-43.55197219900165,Fashion,81.72,-22.42925217631197,-50.20413759688468,4590.0,2018,12.0,34.0
29.9,14.52,4,300.0,-28.940918963179666,-49.49582082677826,Household,88.84,-23.08412527710581,-46.98121307089687,5236.0,2017,12.0,25.0
24.0,11.85,5,50.0,-23.469302576551907,-46.57550486934105,Fashion,35.85,-20.90094932674236,-47.58906832178506,1800.0,2017,6.0,22.0
119.0,27.13,4,2900.0,-15.960293485904767,-44.85475706586318,Tools,146.13,-23.70007597807146,-46.512702481822366,6231.0,2018,6.0,9.0
35.97,15.1,3,400.0,-23.09312904302037,-48.925506467943904,Household,51.07,-19.941877521944868,-44.11327370697121,10764.0,2017,17.0,29.0
36.99,7.39,4,680.0,-23.47193716763806,-46.62999953941368,Tools,44.38,-23.54052887362136,-46.44848419206763,3600.0,2018,4.0,12.0
119.9,18.09,4,1550.0,-30.05684742270184,-51.22278129782434,Household,137.99,-22.71683928585045,-47.65736585405934,4692.0,2017,8.0,35.0
29.9,17.78,5,400.0,-17.73809306838113,-48.61592058436871,Electronics,47.68,-23.18093790397594,-45.86936250721335,1024.0,2017,11.0,31.0
139.0,25.81,4,9950.0,-23.55990858451152,-46.56932063336026,Household,164.81,-21.956309999999995,-44.882378788136165,58621.0,2017,8.0,22.0
58.9,20.9,5,5508.0,-22.92505850706913,-43.230232813203365,Household,159.6,-21.442124375537592,-50.07351408965658,149296.0,2017,11.0,27.0
53.0,7.63,4,300.0,-23.93465945090488,-46.331065142884974,Household,60.63,-23.53638432361936,-46.57920289454089,1800.0,2018,2.0,12.0
987.0,27.99,4,15800.0,-15.838528302842304,-48.110470859171926,Household,1014.99,-22.760477687572443,-47.41281121951772,134292.0,2018,17.0,23.0
169.99,38.1,4,275.0,-3.79933456483994,-40.264101083714486,Fashion,208.09,-21.36757068180344,-48.06270442872158,1536.0,2018,21.0,43.0
56.0,15.15,4,1450.0,-19.802646503462444,-43.98568230391251,Fashion,71.15,-23.54646763188849,-46.31743880609893,27000.0,2017,25.0,45.0
79.9,17.81,1,1225.0,-15.838387228836044,-48.01147928126522,Household,97.71,-23.821237436073822,-47.71739093523898,18252.0,2018,12.0,27.0
24.9,16.45,5,1000.0,-23.725829378296496,-46.69231989286743,Household,117.79,-23.539494799586286,-46.63284391414975,8288.0,2018,4.0,15.0
49.9,11.37,5,1450.0,-23.50215379349651,-46.61688101249347,Fashion,61.27,-23.554133203993324,-46.53048959908248,25200.0,2018,2.0,3.0
49.95,11.85,5,350.0,-23.705450443973447,-46.58385800553772,Household,61.8,-21.7664768468313,-48.83154737836604,4275.0,2017,7.0,25.0
20.0,11.73,4,200.0,-23.68726696641469,-46.74885508979163,Fashion,31.73,-23.56788988703906,-46.57394821510183,8000.0,2017,4.0,13.0
10.0,7.39,5,250.0,-22.814155269616304,-47.28249453803813,Electronics,17.39,-23.60522961818243,-46.90761789965579,4500.0,2018,3.0,5.0
38.9,7.78,5,600.0,-23.651114842510157,-46.75521082321932,Fashion,93.36,-23.48496374049282,-46.61933914432453,352.0,2017,8.0,16.0
19.9,15.1,4,300.0,-18.866806178364502,-41.94052973019697,Furniture,35.0,-20.506793628480604,-47.40773763671002,9600.0,2017,8.0,29.0
29.9,11.85,5,700.0,-22.402133192076768,-47.56233402025511,Furniture,83.5,-21.7664768468313,-48.83154737836604,24000.0,2017,6.0,24.0
21.2,7.41,4,150.0,-22.982083697711065,-46.54603041908749,Household,28.61,-23.468440512490595,-46.72068807496815,1056.0,2018,7.0,13.0
98.89,25.04,4,12250.0,-22.90733509351059,-42.82510433851007,Fashion,247.86,-23.504769581649203,-46.62470303231384,11250.0,2018,6.0,24.0
72.09,9.44,5,575.0,-22.755939641855008,-43.43048503782491,Tools,81.53,-22.416149820084957,-42.97702251227752,3740.0,2018,13.0,27.0
99.99,18.28,2,900.0,-22.829807351422406,-43.00188821360128,Fashion,118.27,-23.554079433810344,-46.53324185942636,32736.0,2018,44.0,17.0
48.9,9.09,5,750.0,-23.52164183207347,-46.64747554830047,Household,57.99,-22.541719708891844,-47.427681190013296,3380.0,2018,5.0,8.0
139.0,14.7,5,7150.0,-23.593508999999997,-46.69160489873891,Household,153.7,-23.420739085916825,-51.41460369847018,56250.0,2017,8.0,23.0
248.0,19.54,1,2650.0,-20.19917293680029,-40.229474685674674,Fashion,267.54,-23.444148887039063,-46.50655197737896,8398.0,2018,10.0,26.0
42.0,8.45,5,317.0,-23.62343730030584,-46.6087736575105,Household,50.45,-23.693985995008337,-46.70188324132953,6776.0,2018,1.0,8.0
110.0,16.47,5,200.0,-27.797601266099058,-50.2928678370159,Fashion,126.47,-22.972956517889177,-43.39706327699233,3000.0,2017,9.0,34.0
359.91,25.45,5,775.0,-25.46921399278664,-49.29393514695028,Electronics,385.36,-19.984572714049783,-44.4048179930132,8736.0,2018,11.0,24.0
84.9,22.52,4,150.0,-12.270755462342908,-38.97167381258126,Electronics,107.42,-23.666655446303828,-46.53485782638931,960.0,2018,8.0,21.0
34.99,14.1,4,100.0,-29.957644549281436,-51.1617512235846,Electronics,49.09,-23.539824031911863,-46.434679443937874,627.0,2017,15.0,24.0
43.5,10.96,1,14600.0,-18.925348871775626,-48.24236513543774,Fashion,108.92,-20.43773362250285,-44.75914024487753,4896.0,2017,21.0,30.0
45.0,18.23,5,225.0,-23.499986521784315,-46.618730413266775,Fashion,63.23,-27.20981137280685,-49.63292048422235,4320.0,2018,7.0,23.0
299.0,19.92,5,2950.0,-22.77079758343282,-53.26217343962884,Furniture,318.92,-25.464029318048183,-49.30472794690424,8349.0,2018,7.0,19.0
69.0,23.06,5,1050.0,-29.891348178542295,-50.27310902841568,Household,92.06,-21.7664768468313,-48.83154737836604,2560.0,2018,22.0,29.0
274.9,31.45,3,2800.0,-8.282110347769608,-35.02210031017358,Fashion,306.35,-27.543786658615705,-48.62567962615467,32487.0,2017,19.0,35.0
38.9,8.72,4,300.0,-23.151712385018914,-46.97128780668247,Electronics,47.62,-23.537511255832708,-46.63705730743676,12000.0,2018,5.0,15.0
249.9,37.37,5,5650.0,-30.02996719492721,-51.2285747494748,Fashion,287.27,-29.95355420966261,-51.103414237425575,106580.0,2017,5.0,15.0
89.0,23.34,5,50.0,-15.773458610046749,-47.88547446779968,Fashion,112.34,-29.6881809883103,-51.0915608374261,2048.0,2018,13.0,34.0
29.99,8.11,5,150.0,-30.089115335824385,-51.20802961919336,Fashion,38.1,-30.03215040714993,-51.2325516998384,4096.0,2017,4.0,13.0
35.0,12.08,1,650.0,-24.11419116558057,-49.33254226756805,Furniture,94.16,-23.59798552039933,-46.55547278711988,14000.0,2018,9.0,23.0
59.9,20.5,3,16250.0,-22.45369656174626,-44.43255829808413,Fashion,80.4,-22.760477687572443,-47.41281121951772,37206.0,2017,12.0,21.0
39.9,17.19,4,350.0,-23.51236148932418,-46.78486267055226,Electronics,25.31,-30.00731246906908,-51.19422244408211,6000.0,2017,12.0,26.0
30.0,14.1,1,243.0,-22.8564855,-43.45146675,Household,44.1,-23.639620380229736,-46.50604149140166,3840.0,2017,36.0,24.0
34.9,24.35,5,150.0,-8.807874956719097,-63.86838211337736,Household,59.25,-23.4719444074384,-46.59864459256161,2240.0,2017,13.0,33.0
144.41,17.45,4,140.0,-22.93264121120669,-43.23915878100303,Electronics,161.86,-23.431481257369107,-51.85490851643521,4312.0,2018,25.0,35.0
56.99,11.9,5,250.0,-24.281284365679756,-47.44564358336644,Fashion,68.89,-23.665703457960586,-46.51808196779969,3360.0,2017,12.0,25.0
79.9,26.64,1,8300.0,-19.891079580904844,-43.99423022788376,Household,106.54,-20.80243626346376,-49.39562406741489,50625.0,2018,22.0,21.0
42.0,11.73,4,1700.0,-23.61872119539499,-46.67624970690751,Electronics,53.73,-23.581373061053768,-46.6178758329102,4160.0,2017,5.0,19.0
64.0,14.2,2,100.0,-22.901359568959617,-43.1241522171793,Household,78.2,-23.63329280322003,-46.73784151540766,1280.0,2018,23.0,21.0
99.9,12.95,5,6450.0,-27.416852498627023,-49.6005942135774,Household,112.85,-26.270134671231133,-48.80876106346335,31920.0,2017,7.0,24.0
144.99,18.26,3,975.0,-17.037934989188315,-48.30019794135064,Fashion,163.25,-23.554079433810344,-46.53324185942636,19499.0,2018,8.0,30.0
99.99,14.45,3,300.0,-23.541158650845407,-46.60747344656362,Household,228.88,-22.93125598447676,-43.17881321481337,8000.0,2017,17.0,20.0
35.9,7.78,4,150.0,-23.57401821703506,-46.77661801082002,Fashion,87.36,-23.58343069747245,-46.50203424424373,2816.0,2017,9.0,16.0
124.9,12.78,4,2150.0,-23.53538864556528,-46.631747708436734,Furniture,137.68,-23.693028139881143,-46.54695362280001,10816.0,2018,3.0,17.0
459.0,35.47,1,8850.0,-23.62635880045008,-46.693214250216336,Household,494.47,-25.38321753667202,-49.24633927996784,57120.0,2018,6.0,22.0
22.9,15.1,5,800.0,-22.9835768104334,-43.22072313001338,Household,76.0,-23.20591698084141,-47.307845865803,3456.0,2017,8.0,23.0
179.0,17.99,4,7100.0,-23.667798979822432,-46.595983177956725,Furniture,196.99,-23.50412273877685,-46.6246075311652,19800.0,2017,7.0,26.0
88.0,15.26,1,207.0,-18.953912999999947,-43.38148399999997,Electronics,198.28,-23.41000679702781,-51.88262571961486,2926.0,2018,14.0,31.0
129.0,25.74,2,9950.0,-22.915371368504037,-43.242996214902085,Household,309.48,-21.956309999999995,-44.882378788136165,58621.0,2017,11.0,29.0
75.78,12.97,5,500.0,-23.5214492199589,-46.17673150042012,Household,88.75,-21.7664768468313,-48.83154737836604,12480.0,2018,7.0,19.0
35.0,9.0,4,550.0,-23.465607904524205,-46.55524175728547,Household,44.0,-23.52611544591716,-46.53507848653255,13690.0,2018,6.0,9.0
109.99,23.06,3,2400.0,-22.8888355500895,-43.41525290645745,Fashion,133.05,-25.52742965797669,-54.57570382833004,37440.0,2017,15.0,33.0
99.89,15.45,5,150.0,-29.173247442319,-51.1670813773732,Electronics,115.34,-23.23724961587513,-45.88082955926476,2772.0,2018,27.0,28.0
429.0,21.1,4,525.0,-21.98155405522284,-42.36163387314294,Fashion,450.1,-22.15937587770692,-46.04402732344177,4608.0,2018,21.0,59.0
11.99,20.8,4,150.0,-16.620811476996337,-54.47056285074771,Electronics,32.79,-23.507621497085808,-46.56616243450284,5054.0,2017,27.0,31.0
84.99,16.29,4,450.0,-22.53898832596489,-44.18582645374644,Household,101.28,-26.283149245628717,-48.85128463059032,3024.0,2017,9.0,32.0
32.3,15.1,5,200.0,-22.087700920983718,-48.7476570587839,Household,47.4,-22.42880507067007,-46.569550269431765,2160.0,2018,7.0,24.0
473.0,46.89,5,7350.0,-24.085551215965108,-54.2456640799958,Tools,519.89,-22.416149820084957,-42.97702251227752,18480.0,2018,10.0,34.0
169.0,34.98,5,415.0,-2.530881173782189,-45.099247633136194,Fashion,203.98,-22.92991227115403,-47.07189552530681,5616.0,2017,9.0,36.0
54.9,16.95,5,275.0,-15.644487426308524,-56.13548099278663,Electronics,71.85,-23.57282057729816,-46.52329640383172,5544.0,2017,12.0,25.0
62.0,37.34,5,450.0,-12.08678562555841,-45.79992414323213,Fashion,99.34,-22.93781597002137,-43.17619884430715,4096.0,2018,16.0,28.0
69.9,9.26,5,450.0,-25.453155877315545,-49.2850395992267,Fashion,79.16,-25.46921399278664,-49.29393514695028,13200.0,2018,2.0,13.0
52.0,16.61,5,6600.0,-29.898716481245444,-51.16985096863638,Household,68.61,-22.995677703232374,-46.857106243157794,39375.0,2018,20.0,33.0
56.99,11.9,4,350.0,-20.3899193603584,-49.433216509621126,Fashion,68.89,-23.665703457960586,-46.51808196779969,5625.0,2017,14.0,23.0
122.99,63.11,2,700.0,-7.18574280745401,-48.21102815875621,Fashion,186.1,-2.546079233971952,-44.3089863702464,5700.0,2018,22.0,28.0
20.9,8.27,2,200.0,-23.659233203083232,-46.99692810611056,Tools,29.17,-24.026786758814687,-46.49304889148245,3000.0,2017,10.0,12.0
28.9,25.38,5,150.0,-5.096628166728795,-42.7374337291589,Electronics,54.28,-19.885567704137557,-44.00816196779967,880.0,2017,22.0,29.0
6.9,18.23,5,100.0,-22.89681893672453,-43.28130819579902,Household,25.13,-23.08412527710581,-46.98121307089687,352.0,2018,6.0,38.0
149.0,27.51,5,1900.0,-15.874041012582587,-48.098494052630166,Fashion,176.51,-27.61586773619327,-54.31070990694841,13056.0,2017,17.0,37.0
65.06,22.39,5,600.0,-14.539574111807996,-52.79620927747966,Household,87.45,-21.7664768468313,-48.83154737836604,27500.0,2017,24.0,38.0
31.99,13.56,5,100.0,-26.302574503750908,-48.85193236372555,Electronics,91.1,-25.458783139332883,-49.23258518552723,650.0,2018,3.0,11.0
299.0,19.92,3,2804.0,-22.70505527699232,-47.272984386894834,Household,318.92,-23.540448877849485,-51.45277360323112,25916.0,2018,11.0,27.0
149.08,18.84,3,1850.0,-30.099819425212,-51.234831738963614,Fashion,167.92,-23.60520201165676,-46.61844120275258,27000.0,2018,11.0,36.0
129.99,20.21,3,11400.0,-24.11419116558057,-49.33254226756805,Furniture,150.2,-23.48262344063541,-46.37448952833195,43264.0,2017,19.0,39.0
209.0,20.65,1,550.0,-16.718833477927223,-43.8691627456287,Fashion,229.65,-23.753948510964275,-45.41325199417162,2880.0,2018,18.0,26.0
193.0,16.98,5,2200.0,-23.487629301690824,-46.6977071842865,Fashion,14.64,-20.43399042630061,-47.81416224047547,10648.0,2017,7.0,18.0
58.0,25.25,5,7850.0,-23.55773752039933,-46.34625701610016,Tools,83.25,-21.420179371992425,-45.959964474046224,7500.0,2017,11.0,24.0
79.0,15.3,5,250.0,-20.84936259522784,-41.11521241330253,Fashion,94.3,-23.69931254058364,-46.501432357095794,704.0,2017,8.0,20.0
47.7,12.6,5,3600.0,-25.45385542382702,-49.286168717179294,Household,60.3,-26.882803470063276,-49.10761309562108,31104.0,2018,7.0,31.0
550.0,20.29,5,23200.0,-19.95991559942468,-44.03863273842622,Electronics,1140.58,-23.304947270046764,-51.20519766871963,352.0,2018,16.0,30.0
199.0,18.64,5,1950.0,-22.228424054343822,-50.90428896994729,Fashion,217.64,-29.67034898140752,-51.46146829327502,27588.0,2017,12.0,46.0
23.9,8.29,5,250.0,-23.60435412545441,-46.75198912308847,Household,32.19,-23.551706513599484,-46.260979398542325,11475.0,2018,2.0,8.0
155.13,18.97,5,750.0,-22.96461688037396,-43.17706729349651,Tools,174.1,-21.78761366528708,-50.87213184519997,21735.0,2018,28.0,41.0
151.9,17.97,5,4338.0,-23.54445649570082,-46.35843971524606,Fashion,169.87,-21.36235769739203,-48.232975701561735,2856.0,2018,15.0,17.0
89.99,13.65,5,1350.0,-23.663284848721897,-46.7212299323967,Household,103.64,-21.7664768468313,-48.83154737836604,6000.0,2017,9.0,22.0
24.99,15.1,5,500.0,-23.553575412718512,-46.62211553427778,Household,40.09,-22.114931849301893,-43.20418377871129,6776.0,2017,18.0,25.0
113.9,16.56,1,800.0,-22.811461317093958,-42.99202935955541,Fashion,130.46,-22.27568678711987,-48.542599749927895,8000.0,2017,32.0,24.0
75.9,16.29,5,600.0,-22.74703919816495,-47.34322030252755,Fashion,92.19,-22.264093569966427,-46.15856420525942,14850.0,2017,6.0,23.0
139.0,16.94,5,800.0,-23.051775589507898,-43.55382380118115,Household,155.94,-23.573835900917526,-46.61101337290079,8060.0,2018,19.0,36.0
89.0,13.64,5,7000.0,-23.499083916977654,-46.63226647191997,Household,102.64,-23.20706431353269,-46.760735214610754,36000.0,2018,9.0,29.0
37.99,19.04,3,300.0,-3.749334515248173,-38.52361938377261,Electronics,57.03,-23.62358155176294,-46.61056007369148,816.0,2018,27.0,25.0
169.99,19.07,4,150.0,-20.265441566422545,-42.044386189900685,Electronics,189.06,-23.5839881312828,-46.7600579372728,5625.0,2018,9.0,28.0
459.0,11.55,4,401.0,-22.88650136386977,-43.26883386620703,Household,470.55,-22.887998108806,-43.27113442743371,2432.0,2018,7.0,8.0
239.9,17.93,5,3100.0,-30.047581192965318,-51.13461203217546,Tools,257.83,-23.687193239224257,-46.498261391639694,29792.0,2017,24.0,27.0
31.9,15.79,4,250.0,-27.68775442656832,-48.48827427364544,Electronics,47.69,-19.878513898894187,-43.95694702879617,2378.0,2017,30.0,33.0
760.0,115.74,4,30000.0,-23.62880268351412,-46.69123743429186,Fashion,875.74,-23.58359782304825,-46.50714769338705,251625.0,2018,17.0,22.0
98.99,15.8,5,2200.0,-23.55530825212225,-46.85588504889215,Household,114.79,-21.7664768468313,-48.83154737836604,15000.0,2017,6.0,19.0
41.52,14.43,5,1150.0,-23.498115496249092,-47.51679150000001,Electronics,55.95,-23.40545272144952,-51.89969510559497,4928.0,2018,9.0,35.0
199.97,66.21,4,16650.0,-19.964212954976457,-43.41725182108993,Furniture,266.18,-23.48262344063541,-46.37448952833195,87696.0,2017,28.0,28.0
42.9,23.02,5,250.0,-3.1168753688614235,-60.03996112461769,Electronics,65.92,-22.779754253242903,-47.295758177052605,3072.0,2018,27.0,42.0
99.9,27.0,5,2550.0,-20.913260060505507,-51.37206780904842,Fashion,126.9,-19.91624655709342,-43.93623364096637,14904.0,2018,6.0,19.0
23.7,14.1,4,150.0,-22.93264121120669,-43.23915878100303,Electronics,37.8,-23.537511255832708,-46.63705730743676,6000.0,2018,13.0,19.0
500.0,25.21,4,425.0,-13.001442317790987,-38.528011057735554,Fashion,525.21,-21.17121748495008,-47.81941847157649,3952.0,2018,24.0,39.0
197.0,17.14,4,375.0,-15.818605263914709,-47.91127044673773,Electronics,214.14,-22.333806,-49.0911435,5040.0,2018,27.0,28.0
83.49,8.33,5,225.0,-23.62628751373424,-46.70726773535694,Electronics,91.82,-23.221431461827063,-45.888163895493165,3094.0,2018,20.0,19.0
164.99,16.85,5,434.0,-29.681001176488756,-51.07531051934418,Fashion,181.84,-23.52399579739165,-46.51294318734492,6174.0,2017,9.0,42.0
199.65,16.15,3,400.0,-25.49503825145709,-49.29960146295223,Fashion,215.8,-22.428725888669057,-42.97556752642736,5040.0,2017,9.0,29.0
90.0,14.86,4,300.0,-13.55856770863092,-52.26752495815682,Household,104.86,-15.672887529119013,-56.06797233297959,18000.0,2018,10.0,17.0
129.96,29.1,5,7400.0,-22.920104850395337,-43.22138202997862,Furniture,159.06,-23.48262344063541,-46.37448952833195,57240.0,2017,12.0,39.0
100.46,7.89,3,1900.0,-19.811416212591677,-43.968963237030366,Tools,2.19,-19.809042328611024,-43.99006964195861,7590.0,2018,3.0,13.0
120.0,20.03,5,625.0,-27.29179483303176,-48.92815174969478,Household,140.03,-23.577073040798663,-46.7199426382077,9867.0,2018,9.0,25.0
129.0,15.57,5,444.0,-22.96616144434192,-43.18753952677599,Fashion,144.57,-21.36235769739203,-48.232975701561735,4480.0,2017,23.0,24.0
225.0,13.07,5,880.0,-20.28599742780295,-50.26063395418952,Household,238.07,-23.54507217346644,-46.68438057799065,2856.0,2017,25.0,18.0
69.9,16.25,5,925.0,-23.746252526227707,-46.677001782820696,Fashion,86.15,-20.415339248383304,-42.89153741877715,36036.0,2017,17.0,23.0
86.99,29.01,5,4267.0,-8.877915036686971,-36.49335884510349,Household,116.0,-23.03582473318652,-47.8363026594829,39468.0,2017,11.0,35.0
99.0,14.05,4,4450.0,-23.243634071378583,-45.91101044314284,Household,113.05,-23.20706431353269,-46.760735214610754,33930.0,2018,17.0,16.0
110.0,23.31,4,3500.0,-25.51123247821568,-49.30311141618097,Fashion,133.31,-23.693985995008337,-46.70188324132953,18900.0,2018,7.0,21.0
78.0,16.74,2,550.0,-25.393345281980704,-49.35098627800838,Tools,94.74,-23.66897161033521,-46.70251155358061,4096.0,2018,11.0,27.0
69.9,13.79,5,3250.0,-23.53896305912053,-46.55576711004673,Household,83.69,-22.760477687572443,-47.41281121951772,14800.0,2018,2.0,15.0
99.99,20.19,4,1500.0,-19.95954610294896,-43.93549305303234,Household,120.18,-22.93125598447676,-43.17881321481337,8000.0,2017,9.0,19.0
128.9,7.77,5,4338.0,-23.54562128115268,-46.63929204800168,Fashion,136.67,-22.90081444463038,-46.99864279239999,2856.0,2018,20.0,19.0
17.99,7.39,4,190.0,-23.54064714772717,-46.648251782670506,Electronics,25.38,-23.57282057729816,-46.52329640383172,3094.0,2018,23.0,25.0
94.9,15.76,5,150.0,-20.1808755,-40.26153600000001,Electronics,110.66,-23.666655446303828,-46.53485782638931,960.0,2018,7.0,15.0
13.2,12.79,5,200.0,-20.944302152674616,-48.50429911235303,Electronics,25.99,-23.537511255832708,-46.63705730743676,2800.0,2018,7.0,20.0
79.99,8.72,4,250.0,-23.525175467008275,-46.18439180158016,Fashion,88.71,-23.665703457960586,-46.51808196779969,3960.0,2018,6.0,13.0
34.9,14.52,5,150.0,-19.934105134575645,-44.058949745074095,Household,49.42,-23.4719444074384,-46.59864459256161,2240.0,2017,9.0,31.0
53.9,13.46,5,1650.0,-23.6730025405404,-46.41990468550459,Tools,269.44,-20.80243626346376,-49.39562406741489,19800.0,2018,3.0,23.0
49.0,11.85,5,250.0,-20.422366149890298,-51.33743860294578,Fashion,60.85,-23.651114842510157,-46.75521082321932,640.0,2017,9.0,21.0
114.33,23.21,5,283.0,-9.118185299007378,-37.7231695259358,Fashion,358.28,-16.77015400112626,-49.34004189470734,7728.0,2017,12.0,32.0
129.9,16.44,3,1550.0,-23.672818885654088,-46.75980281891616,Fashion,146.34,-24.9409988170985,-53.4931867821282,16000.0,2018,13.0,23.0
22.5,18.26,5,350.0,-19.01311730109676,-40.54172586681595,Household,40.76,-23.557337937272795,-46.63877749362335,4617.0,2018,9.0,23.0
27.3,8.29,5,800.0,-23.502832083530578,-46.78519421885273,Fashion,35.59,-22.487091860243755,-47.21575974696741,4608.0,2018,2.0,13.0
329.0,17.21,5,9650.0,-23.554576919483395,-46.2109027377433,Household,346.21,-23.552456794881493,-46.78012559033992,40000.0,2018,11.0,13.0
109.9,23.57,4,1650.0,-22.468841999999995,-43.82693428435798,Household,133.47,-22.71683928585045,-47.65736585405934,3080.0,2018,13.0,20.0
69.9,19.73,4,9050.0,-13.228184823758374,-39.50315719838939,Electronics,89.63,-21.426570046543283,-50.06791761043272,19712.0,2017,10.0,25.0
49.9,16.79,5,100.0,-27.651375007161093,-52.28848553959546,Fashion,66.69,-22.549033360244323,-43.210094724044055,8000.0,2018,10.0,29.0
399.0,29.74,4,1398.0,-24.169046805284385,-54.10121566151971,Electronics,428.74,-19.91953334886612,-43.93684688980902,7800.0,2018,9.0,16.0
109.99,57.03,5,6550.0,-23.29645842521639,-45.97329603987564,Electronics,167.02,-20.944705621834668,-45.82709818233235,8000.0,2018,10.0,25.0
169.0,27.5,5,6400.0,-19.662368467468696,-48.30972600299938,Electronics,196.5,-23.465304114698757,-46.51148732089968,43659.0,2017,8.0,22.0
209.0,18.71,4,1650.0,-23.544406046716265,-46.21332645656752,Tools,227.71,-27.81568867055225,-50.33589889924407,12240.0,2017,8.0,20.0
98.8,17.94,5,1663.0,-22.49029494139157,-42.20048481554468,Tools,116.74,-22.85275770752771,-47.05510214136723,13608.0,2017,11.0,22.0
95.0,18.77,1,350.0,-20.09954563846855,-42.449282552721314,Fashion,113.77,-23.651114842510157,-46.75521082321932,640.0,2018,49.0,17.0
19.9,15.1,5,150.0,-25.425497629753597,-49.26880418595993,Electronics,35.0,-21.4988715,-51.53786099999999,2304.0,2017,9.0,22.0
65.99,16.43,5,300.0,-22.78807396716683,-43.37857000057292,Furniture,82.42,-23.611654194010004,-46.63258761587511,12000.0,2018,14.0,22.0
75.0,12.83,5,1936.0,-23.243634071378583,-45.91101044314284,Tools,87.83,-23.17589664637174,-46.886594495206815,2652.0,2018,3.0,7.0
259.0,19.06,5,1600.0,-22.869565234536577,-43.7919701082573,Furniture,278.06,-23.539685940879476,-46.54635608021235,4664.0,2017,12.0,25.0
28.99,18.3,5,300.0,-23.30529518408854,-51.14147680759537,Electronics,47.29,-23.112774381969185,-46.5488845105504,2550.0,2018,8.0,10.0
50.9,13.38,5,1150.0,-23.544406046716265,-46.21332645656752,Fashion,64.28,-22.264093569966427,-46.15856420525942,11900.0,2017,13.0,23.0
279.0,59.74,5,30000.0,-8.782194255318638,-63.69912659609337,Furniture,338.74,-25.137586656946542,-54.29549226248378,40000.0,2017,25.0,53.0
57.0,16.84,2,400.0,-22.766359932474387,-43.43269214793542,Fashion,147.68,-25.54871041283887,-54.55314628108788,6000.0,2018,12.0,26.0
69.9,24.21,2,1200.0,-9.649288288649071,-35.724452726470126,Fashion,94.11,-23.48770416180969,-46.41534043450283,4500.0,2017,34.0,30.0
129.0,9.26,3,900.0,-22.402133192076768,-47.56233402025511,Household,138.26,-23.552456794881493,-46.78012559033992,18000.0,2018,3.0,8.0
129.99,17.16,5,1200.0,-23.686150211592487,-46.69345841828658,Fashion,147.15,-25.45385542382702,-49.286168717179294,26400.0,2018,6.0,28.0
74.9,18.4,5,180.0,-29.689198816146927,-53.8064289212743,Electronics,93.3,-23.41848622413047,-51.92625934548862,2210.0,2018,15.0,25.0
